content,board
 一直都知道人很壞，但不知道人可以這麼壞！  生活很單純默默過自己的小日子，  以為這輩子都不會遇到那些流氓惡霸，  沒想到那些人居然離我這麼近，  有些還偽裝的超好，  過去以為是和善的鄰居，還會點頭微笑示意的，  轉過頭沒想到是那麼可怕的雙面人，  明明沒做什麼事卻一直被針對，解釋了又不聽，  不知道是哪得罪了也不說清楚，  不管怎樣都已經道歉了還動用整個組織集團在弄我，  搞到別人生病還不罷休，到底是想怎樣！  真的是一群沒天良的神經病！  已經活得很辛苦了還遇到這種鳥事...  我的人生怎麼可以這麼悲慘QQ    ,sad
 昨天好忙碌 去載你 跟我回家 然後又去吃肉圓 晚上去逛夜市 你一直坐車 我一直開車 哈哈 我知道你是想跟我溺在一起 不管去哪裡 我們能相處 就是幸福的事 雖然真的不容易 都要找機會  ,happy
 雞排咧  最近腸胃到底是怎麼了  幾乎每兩天就拉一次肚子  有時候甚至一天拉兩次  明明沒吃什麼奇怪的東西  但就是會拉  ==    越來越詭異了   ,hate
  轉眼之間 10月到貨 不盡人意的也只能忍耐 等待春暖花開  阿杯 我只能等到明年初 你不說服她 旁人只會更慘 就像現在的我跟他 默默被命運害得淒慘 只因為我們是左右手    許久沒聯繫 過得好嗎 每天都會固定想起你 只是時間早晚 是朋友 是窗口 是特別的感覺 但 真實呈現 是陌生人 為了不打擾 我努力忽略一切 一切是什麼 心裏的最深處  無所謂的    很多時候 旁人 永遠是害死當事者的兇手 只是偏偏 又冠冕堂皇的辯解    喝醉  ----- Sent from JPTT on my iPhone  ,sad
 就算美少女造型再怎麼正、再怎麼楚楚可憐  套上三國人物的名字是三小？  這種手遊也不是第一次出現了  看了真的雖不至於要吐但是還是會想來個WTF  --    ◢███◣                                               ▅▅ ◤   ≡  ▌╭─────────────╮              ◤    ◥  ─⊙-⊙- │瓦斯漲價？跟我無關，      │                  皿   ╯我現在上班都用酒精燈囉~~~~│                瓦斯  ◣   ︶◢ ╰─────────────╯                $800  ◢█▄ ▄◣           DD511103產                        ◣    ◢   ,hate
  好棒的生日  見到了許多許久不見的朋友  講了一整天的話  太令人興奮了吧  認識你們真好 下次你們生日我也要讓你們那麼開心   --  ￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣  ￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣   ￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣  ￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣  ￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣ ￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣  ,happy
 今天凌晨 下了班走回家 想起朋友說 我很擔心妳 妳的情緒太壓抑了  工作 感情 人生 我突然對一切都失去動力 然後我打開那個被隱藏的相簿 裡面是我和你的所有合照  我終於哭了 距離那個每天每夜哭個不停的日子都大半年了 覺得自己慢慢好了 再也不容易哭了 看到你的臉 那熟悉的 我深愛好幾年的臉 又哭了出來  你抱著我的合照 假的吧 那張你作勢親我臉頰的時刻 她正懷孕三個月 你寫給我的生日卡片上稱呼我是老婆 假的吧 這一切原來你都不是真心的 只有我 傻傻的珍而重之放在心裡 以為是幸福的記憶  虛假的要命 我真的很恨你 非常     ,sad
 耖你媽的白癡，右線超車。幹！老子我十字路口右轉是有打方向燈的。還好我轉的慢，就 看你這白癡突然從我右邊衝出來，完全剎不住著車子。前面停下來瞪我，我車窗搖下來直 接問候你媽啦！跑什麼？罵了個幹就騎跑，趕著去投胎是嗎？你媽的檔車駕照是不是用雞 腿換的？幹！  ,hate
 早上用電鍋蒸水煮蛋 沒熟..... 應該是沒把蓋子蓋好 到公司用熱水泡 還是熟不了.... 先拿去冰了 唉唉 好餓  ,hate
 我媽說我現在見人說人話見鬼說鬼話，那天為了賣場錄了一個介紹商品的影片，完全不用 打稿不會停頓最多就是有些那 這樣 吶的語助詞    喔拜託 難怪我跟人家說我有社交恐懼人群恐懼都沒人信   我幾年前不是這樣的   QQ   一切都是為了生存QQ     ,hate
  字寫得比我歪 比我醜 還寫錯。 整理了一下家裡的櫃子發現了這個。  其實我被好好的疼過了， 所以我不會再去想更多不愉快的事情。 我不會去否定那些的確存在過的好事，沒有必要。  問我還喜歡他嗎？這是一定的吧。 只是我只能是這樣了，不能是怎樣。  「不在意不須在意的人，不傷不必要的心」  也許搬家的時候就開始大肆丟東西了， 只是關於你的東西還是挺想好好收藏的， 像是我仍不願意把牆上的照片給收下， 仍是把你的照片放在我的床頭以及電腦桌上最顯眼的位置。  生活已經開始轉動， 我並沒有像我想像的一樣如此地停滯不前， 甚至開始對於自己的改變感到訝異， 原來以前沒有他的我能夠在一天內做這麼多事情。 儘管，還是覺得每天睡前的那段時間很空虛， 儘管還是覺得沒辦法有一個人能夠把我所有的喜怒哀樂都很焦躁地分享。  我明白所謂的在一起肯定有犧牲， 也不去懊悔那些被浪費的時間， 這是一趟緩慢痛苦的旅程， 一步一步地走，彎下腰，拾起曾經失去的自己。   能怎麼辦， 我只能這麼想念你， 卻看著你很愛著別人。  ,sad
 只能不斷喊著呸 一早起來心情都好起來了~ 如果能從此滾出那個板就更棒了 反正你對管理群超級不滿嘛~  ,happy
 中秋前才知道某家鳳黃酥很有名 但是因為適逢旺季，所以請朋友去排隊也沒買到 那陣子整天一直哀號說想吃 沒想到，今天同事就拎著一盒到公司送我~ 太感動太開心了!! 終於吃到夢寐以求的鳳黃酥 真的很美味欸~讚!  ,happy
  給了你最好的新年禮物  雖然 你可能毫無感覺  新年快樂 生日快樂  沒有我 快樂  ,sad
 美國終於在最後1天大逆轉中國！！ 原本想說差距5面金牌還太遠 結果最後反超還多1面金牌 太狂啦！ 恭喜  -- 正義必勝 背後的代價原來是如此沉重 沉重到必須彎下腰來承擔 真相是如此苦澀 苦澀到必須用糖份來中和  ,happy
 年紀愈大愈覺得好想找不到一個真的可以放心且相信的人説説心裡的話，就算真有一個自 己相信的人，但這個人也要能理解自己似乎也是一個很難的呢~ 結論：人生在世還是心事放心底，再難再苦再累都是自己必經之路。 人生就三天：今天、昨天、明天 過好今天，忘了昨天，期待明天~  ,sad
 連續幾天的好天去最適合騎車去兜兜風了， 選擇有樹蔭的大馬路一路騎下去， 把煩惱通通拋開。  ,happy
"   板工提醒：內容少於三十字 或 少於三行，會立刻砍文，並視情況劣退!                                                                                   日                疊字及重複字串組，不列入字數計算!!                         值                                                                            :                標記s 為""違反版規註記"".                                          ▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅ 編輯文章前，按下 Ctrl + Y 可以刪除本行. 今天兄弟贏球就是開心 蔣智賢還開砲  打線都很給力 洋投優質先發  不像前幾天的投手都落屎 只失掉一分  前幾場都丟了十分 實在有點丟臉。今天終於版回面子 明天要去看球賽  期待期待  嘉義場次真的少啊  ",happy
"    爽啊~~~還有今天是禮拜五啦，呵~~~又撐完一個禮拜了，週末可以好好    休息了；這禮拜都六點多就起來了，白天工作時總覺得沒有休息夠...    反正總算是把該弄的東西都弄完了啦，希望下禮拜可以稍微輕鬆點囉~~    還有，還是要早睡早起啦! 維持固定的作息對身體比較好。    很開心目前OKC 3:2 占優勢，今天雖然客場輸給勇士，但我想後天的G6    一定""逮就捕""的~~~希望在主場可以打出氣勢一舉在西區封王囉!    禮拜天早上可以睡到九點然後去買個早餐悠閒地在家欣賞比賽了~~~    happy de~~su!  ",happy
 干 來猜一下 這是我昨天吃的宵夜 價格落在100~200 https://i.imgur.com/Ns3BSYl.jpg 猜對的 30p或是蛋糕 發前五樓  ---- 某白癡曾說過 以吾之眾旅 投鞭於江 足斷其流 想想不現實 但是看了看數字理論 投鞭斷流 倒是真的xdddddd  https://i.imgur.com/9LMySb8.jpg  ,hate
 現在好涼 爽  晚上終於不用抱著北極熊一起痛哭流涕惹 馬的  希望每天都是這個溫度    總之就是幹  ( ︶︿︶)_╭∩╮  ,hate
   夜深了 我卻還沒啟程進入夢鄉  總是 在這樣寧靜的夜晚想起你  你就像是嗎啡 我多麼需要你 才能渡過每一個艱難的時刻  我一點都不想戒掉這美好的毒癮。  ,sad
  某人的離開 逐漸感覺可以依賴的人 雖然短時間內沒有那個可能性  生活中就是有這樣的一個人 可以彌補心理的空缺  突然間 感覺被空虛包圍了 生活的節奏不允許我有太多的空閒去哀傷他的離開  強忍著糾結的不捨 心理的缺又出現了  ,sad
" >""< 好開心 今天要去練習 希望測得的時間可以少一點 三年沒參加了 不知道功力是退還是進   希望再下一點小雨 這樣更雀躍!!! 前往火車站GOGOGOGO  人生就是如此 時間算著用 遇到雨天轉念! 希望鞋子別再進水啦~~~~~~~~~~~~~~~~  ",happy
   我有多想在你每個空虛的夜晚擁抱你 在你每個不知所措的當下吻著你 『我在阿。』  ,sad
 本王昨晚差點死掉 枕邊那隻卻繼續打呼根本沒醒 唉 人生啊  後來吞了兩粒eve昏昏睡去  睡到下午 起來又隱隱作痛 又吞了兩粒eve 還有三粒珍露丸 三粒新表飛鳴 不知道會不會死掉  嗚嗚    ※ 引述《sagem29 (YF 的 殺菌)》之銘言： : 本王晚餐吞了好幾顆水晶餃 : 現在肚子好痛 : 幹 : 是不是要生了 : 嗚嗚 :   ◢  ▆  ▅  ▄  ▃崩  ╰(〒皿〒)  ╯潰  ▃  ▄  ▅  ▇  ◣ : 大不出來 : 趕羚羊  ,hate
" 昨天凌晨到現在 我的情緒開關啪的一聲失靈 我好不想向生命低頭 流下一滴斗大的淚水，謝謝護理站的人員關心我好不好 回首這些難過的日子 真的很不堪 不堪的我生了重病，而不能自在的工作生活 我不太快樂，我不斷的進出手術室，轉移的疼痛 很多事情我只能原地踏步 退步，甚至不能靜下來思考正面的事 這幾天我身體狀況好差，好像找不到方向 我胸椎骨轉移，肝臟及骨頭都有很多的癌細胞，癌細胞很像又更活躍了 我只能繼續走，不得不面對 因為我太害敗被打敗，又很想證明我能勇敢走下去 醒著的時間都是苦的，很苦 我抽離人群有些日子 我好想 身體健康 最近處於身體難受的狀態，我非常不好受 剛從病床上回過神來，腦袋重新運轉 我常思索生死的這個議題 不好的情緒或許現在是我最大的敵人 我偷偷哭，得要靜下心 ※ 編輯: Rose2 (101.10.10.153 臺灣), 01/08/2021 15:36:45 推 finch: ：） 01/08 17:49 推 wnc9579: 加油 01/11 02:32 推 heartbreak11: 多上線，我們都能陪你 01/11 03:21 → Chloedesga: 加油 01/17 00:36 ",sad
"  上次捐血好像因為那個月初感冒 吃藥沒完全代謝掉 檢查的項目有個沒過........... 然後又過2個月叫我去複檢 過了沒事了 說是本來就會用比較嚴謹的方式檢查 畢竟是要輸血給別人的嘛 呼~~ 總算能再正常捐血了 cd好了幾週了QQ 也會忽然小擔心一下下 捐了30次了 第一次這樣 還滿驚嚇的>""<~~~~~~   ",happy
 對每個人都付出幾分誠懇、幾分真心、幾分善解人意，幾份寬容體諒。  反正就像鈕扣一樣，用一顆少一顆。  昨天你說，(我一直覺得妳是一個很棒的人。)  相信下週新的日子會愈來愈順利的。  ,happy
 憂鬱起來 但大家都說我沒事 那我就真的沒事吧 為什麼一直想像一些會傷害到自己的情景呢 https://i.imgur.com/KvzE0ft.jpg  ,sad
     我周遭都是一群心地惡毒的人  都希望我能夠去賣淫 糟蹋自己 然後他們再一起譏笑我連垃圾都不如  再來就是 處處充滿路霸  (說文解字 路霸: 在我必經馬路上 旁邊討厭我的店家 每逢我經過  就會驚天動地得 發出詭異噪音嚇我 就像路霸一樣)   現在我真的覺得 這群人真的惡毒  你願意跟她們一樣嗎   有夠恐怖   happy點: 尚不厭世     ,happy
 我一定選當女生   至少可以讓男生聞臭腳   幹  為何不能重來  ,hate
 淦，看3狂飆，就覺得不太妙，本來想在最後去控盤的，手機居然給我搞當機，靠，結果去 看開盤，果然開3。。。我的錢啊～  ,hate
